k3,k4,l10,l20,RMSE_theta_1,RMSE_theta_2,MAE_theta_1,MAE_theta_2,MaxAE_theta_1,MaxAE_theta_2
319.7546091671643,349.7022933602031,0.1548686779348484,0.2220534019291708,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
244.18312331625293,178.10909128150968,0.20147441127285132,0.2846547955182387,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
465.496976782026,428.9496485591608,0.2072590062153611,0.23624574088017292,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
390.936992313388,179.65470028096067,0.17318394855288,0.20556652747734444,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
196.1246679492521,177.7943220684636,0.19732970185219312,0.25978369431105425,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
387.53499112291433,455.5662662813274,0.1507042056289964,0.2448484545525268,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
248.69323127179933,255.7567286634319,0.14890167581828948,0.21484927797235273,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
437.8547213851469,323.39091334714243,0.20850288583899687,0.21995680287011207,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
433.17541516387234,259.27996988275993,0.16152130913073046,0.2553809845622685,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
219.6393991623024,169.29124070802942,0.15704941479361512,0.20169364741997367,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
245.76953257594064,373.60347872730074,0.1750222282517903,0.2963389665756075,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
362.6764616579584,317.6954162190203,0.18874462814758497,0.25262443623234526,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
275.1676868942126,260.8848757960383,0.18492781199380076,0.2829479761499231,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
392.20726211402837,194.4395783388718,0.19922312615975638,0.28270676537606687,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
227.24829172271328,235.24908332699337,0.2001963970285791,0.24939118236000735,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
448.8151398631091,410.4625864301845,0.2076401986310939,0.2644262465927249,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
197.18543499673257,282.85361058797974,0.1566270402739161,0.2364114074674766,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
210.6028248218495,255.709161923835,0.180380808342764,0.2693997278323236,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
